date,action,symbol,price,shares,commission,slippage,abs_score,ref_score,final_score,vix,gross_pnl,net_pnl,qqq_change,etf_change,holding_days,stop_reason
2019-10-09 00:00:00-04:00,SELL_LONG_REEVAL,TQQQ,7.141781806945801,16343,116.71814007091523,116.71814007091523,26.0,57.0,38.4,18.639999389648438,-3491.405107021332,-3724.8413871631624,-0.008368348521848923,-0.029044325072965584,7.0,多單重估賣出
2019-10-14 00:00:00-04:00,BUY_LONG,TQQQ,7.579789161682129,15392,116.66811477661133,116.66811477661133,70.0,57.0,64.8,14.569999694824219,,,,,,
2019-11-08 00:00:00-05:00,SELL_LONG_PROFIT,TQQQ,8.791171073913574,15392,135.31370516967775,135.31370516967775,78.0,51.0,67.2,12.069999694824219,18645.590393066406,18374.96298272705,0.05306393997215434,0.15981736251389503,5.0,多單止盈: 16.0%
2019-11-11 00:00:00-05:00,BUY_LONG,TQQQ,8.75417423248291,15321,134.12270341587066,134.12270341587066,74.0,51.0,64.8,12.6899995803833,,,,,,
2019-12-20 00:00:00-05:00,SELL_LONG_PROFIT,TQQQ,10.1600923538208,15321,155.6627749528885,155.6627749528885,74.0,51.0,64.8,12.510000228881836,21540.071537017822,21228.745987112045,0.05349323117962206,0.1605997417918807,7.0,多單止盈: 16.1%
2019-12-23 00:00:00-05:00,BUY_LONG,TQQQ,10.235281944274902,15074,154.28664002799988,154.28664002799988,74.0,51.0,64.8,12.609999656677246,,,,,,
2020-01-17 00:00:00-05:00,SELL_LONG_PROFIT,TQQQ,11.92717456817627,15074,179.7902294406891,179.7902294406891,78.0,51.0,67.2,12.100000381469727,25503.58941268921,25144.008953807832,0.05462453541602504,0.16530005065934955,3.0,多單止盈: 16.5%
2020-01-21 00:00:00-05:00,BUY_LONG,TQQQ,11.921204566955566,14946,178.1743234577179,178.1743234577179,78.0,51.0,67.2,12.850000381469727,,,,,,
2020-02-19 00:00:00-05:00,SELL_LONG_PROFIT,TQQQ,14.095316886901855,14946,210.66860619163515,210.66860619163515,78.0,51.0,67.2,14.380000114440918,32494.282733917236,32072.945521533966,0.061357661061688606,0.18237354352367374,6.0,多單止盈: 18.2%
2020-02-20 00:00:00-05:00,BUY_LONG,TQQQ,13.694162368774414,15236,208.64425785064697,208.64425785064697,74.0,51.0,64.8,15.5600004196167,,,,,,
2020-02-24 00:00:00-05:00,SELL_LONG_VIX,TQQQ,11.42334270477295,15236,174.04604944992064,174.04604944992064,66.0,57.0,62.400000000000006,25.030000686645508,-34598.20840072632,-34946.30049962616,-0.05703233302140743,-0.1658239184588182,1.0,VIX>25 (25.0)，多單止損平倉
2020-03-11 00:00:00-04:00,BUY_SHORT,SQQQ,12705.19921875,13,165.16758984375,165.16758984375,26.0,57.0,38.4,53.900001525878906,,,,,,
2020-03-13 00:00:00-04:00,SELL_SHORT_TRAILING,SQQQ,11619.62890625,13,151.05517578125,151.05517578125,26.0,57.0,38.4,57.83000183105469,14112.4140625,13810.3037109375,-0.014752835921852525,0.08544299808364625,2.0,空單反彈: +8.5% (VIX=57.8)
2020-03-16 00:00:00-04:00,BUY_SHORT,SQQQ,15424.15234375,12,185.089828125,185.089828125,26.0,57.0,38.4,82.69000244140625,,,,,,
2020-03-17 00:00:00-04:00,SELL_SHORT_STOP,SQQQ,12604.681640625,12,151.2561796875,151.2561796875,26.0,57.0,38.4,75.91000366210938,33833.6484375,33531.136078125,0.07584154836088655,0.18279582827561178,1.0,空單止損: +7.6%
2020-03-18 00:00:00-04:00,BUY_SHORT,SQQQ,13539.482421875,16,216.63171875,216.63171875,26.0,57.0,38.4,76.44999694824219,,,,,,
2020-03-24 00:00:00-04:00,SELL_SHORT_STOP,SQQQ,11478.90625,16,183.6625,183.6625,26.0,57.0,38.4,61.66999816894531,32969.21875,32601.89375,0.042193593099364296,0.15219017298222862,1.0,空單止損: +4.2%
2020-03-25 00:00:00-04:00,BUY_SHORT,SQQQ,11672.951171875,21,245.131974609375,245.131974609375,26.0,57.0,38.4,63.95000076293945,,,,,,
2020-03-26 00:00:00-04:00,SELL_SHORT_STOP,SQQQ,9813.140625,21,206.075953125,206.075953125,34.0,57.0,43.2,61.0,39056.021484375,38643.869578125,0.052660380064818935,0.1593265078805485,1.0,空單止損: +5.3%
2020-03-27 00:00:00-04:00,BUY_SHORT,SQQQ,10760.6865234375,26,279.777849609375,279.777849609375,26.0,57.0,38.4,65.54000091552734,,,,,,
2020-03-30 00:00:00-04:00,SELL_SHORT_STOP,SQQQ,9596.4150390625,26,249.506791015625,249.506791015625,34.0,57.0,43.2,57.08000183105469,30271.05859375,29772.04501171875,0.036373263529918334,0.10819676624155329,1.0,空單止損: +3.6%
2020-04-01 00:00:00-04:00,BUY_SHORT,SQQQ,11063.09375,28,309.76662500000003,309.76662500000003,26.0,57.0,38.4,57.060001373291016,,,,,,
2020-04-02 00:00:00-04:00,SELL_SHORT_STOP,SQQQ,10407.8759765625,28,291.42052734375,291.42052734375,34.0,57.0,43.2,50.90999984741211,18346.09765625,17763.2566015625,0.020295216383223187,0.059225546510215554,1.0,空單止損: +2.0%
2020-04-03 00:00:00-04:00,BUY_SHORT,SQQQ,10816.126953125,30,324.48380859375,324.48380859375,26.0,57.0,38.4,46.79999923706055,,,,,,
2020-04-06 00:00:00-04:00,SELL_SHORT_STOP,SQQQ,8543.0302734375,30,256.290908203125,256.290908203125,34.0,57.0,43.2,45.2400016784668,68192.900390625,67680.31857421875,0.07149489170187398,0.2101580990625074,1.0,空單止損: +7.1%
2020-04-14 00:00:00-04:00,BUY_LONG,TQQQ,7.630287170410156,52103,397.56085243988036,397.56085243988036,78.0,51.0,67.2,37.7599983215332,,,,,,
2020-04-15 00:00:00-04:00,SELL_LONG_VIX,TQQQ,7.377178192138672,52103,384.3731153450012,384.3731153450012,78.0,57.0,69.6,40.84000015258789,-13187.73709487915,-13956.483325569152,-0.011469709823799006,-0.033171618920586295,0.0,VIX>25 (40.8)，多單止損平倉
2020-04-16 00:00:00-04:00,BUY_LONG,TQQQ,7.772363185882568,49445,384.3044977259636,384.3044977259636,78.0,57.0,69.6,40.11000061035156,,,,,,
2020-04-17 00:00:00-04:00,SELL_LONG_VIX,TQQQ,7.966971397399902,49445,393.92690074443817,393.92690074443817,78.0,51.0,67.2,38.150001525878906,9622.403018474579,8834.549216985703,0.009566274034876395,0.02503848660479648,0.0,VIX>25 (38.2)，多單止損平倉
2020-04-20 00:00:00-04:00,BUY_LONG,TQQQ,7.709084510803223,50939,392.69305589580534,392.69305589580534,78.0,57.0,69.6,43.83000183105469,,,,,,
2020-04-21 00:00:00-04:00,SELL_LONG_VIX,TQQQ,6.856631755828857,50939,349.2699650101662,349.2699650101662,78.0,57.0,69.6,45.40999984741211,-43423.09088563919,-44121.630815659526,-0.036899629348295264,-0.11057768970878057,0.0,VIX>25 (45.4)，多單止損平倉
2020-04-22 00:00:00-04:00,BUY_LONG,TQQQ,7.463139057159424,47002,350.78246196460725,350.78246196460725,78.0,51.0,67.2,41.97999954223633,,,,,,
2020-04-23 00:00:00-04:00,SELL_LONG_VIX,TQQQ,7.414188861846924,47002,348.4817048845291,348.4817048845291,78.0,51.0,67.2,41.380001068115234,-2300.757080078125,-2997.720489847183,-0.0021330193142270262,-0.0065589284800397565,0.0,VIX>25 (41.4)，多單止損平倉
2020-04-24 00:00:00-04:00,BUY_LONG,TQQQ,7.772363185882568,44765,347.92983801603316,347.92983801603316,78.0,51.0,67.2,35.93000030517578,,,,,,
2020-04-27 00:00:00-04:00,SELL_LONG_VIX,TQQQ,7.923989295959473,44765,354.7173808336258,354.7173808336258,78.0,51.0,67.2,33.290000915527344,6787.542817592621,6078.10805592537,0.008043487512553057,0.01950836656119111,0.0,VIX>25 (33.3)，多單止損平倉
2020-04-28 00:00:00-04:00,BUY_LONG,TQQQ,7.495375633239746,47190,353.7067761325836,353.7067761325836,78.0,57.0,69.6,33.56999969482422,,,,,,
2020-04-29 00:00:00-04:00,SELL_LONG_VIX,TQQQ,8.274998664855957,47190,390.49718699455264,390.49718699455264,78.0,57.0,69.6,31.229999542236328,36790.410861968994,36009.41648797989,0.035461164564428486,0.1040138706536356,0.0,VIX>25 (31.2)，多單止損平倉
2020-04-30 00:00:00-04:00,BUY_LONG,TQQQ,8.32991886138916,46569,387.9159914560318,387.9159914560318,78.0,57.0,69.6,34.150001525878906,,,,,,
2020-05-01 00:00:00-04:00,SELL_LONG_VIX,TQQQ,7.582529544830322,46569,353.1108183732033,353.1108183732033,78.0,57.0,69.6,37.189998626708984,-34805.17308282852,-35511.39471957493,-0.028185084438620504,-0.08972348098408699,0.0,VIX>25 (37.2)，多單止損平倉
2020-05-04 00:00:00-04:00,BUY_LONG,TQQQ,7.8499650955200195,45118,354.17472517967224,354.17472517967224,78.0,57.0,69.6,35.970001220703125,,,,,,
2020-05-05 00:00:00-04:00,SELL_LONG_VIX,TQQQ,8.100687026977539,45118,365.4867972831726,365.4867972831726,78.0,57.0,69.6,33.61000061035156,11312.072103500366,10581.098508934021,0.011337482780479516,0.0319392415643487,0.0,VIX>25 (33.6)，多單止損平倉
2020-05-06 00:00:00-04:00,BUY_LONG,TQQQ,8.260672569274902,44092,364.229574924469,364.229574924469,78.0,57.0,69.6,34.119998931884766,,,,,,
2020-05-07 00:00:00-04:00,SELL_LONG_VIX,TQQQ,8.583030700683594,44092,378.442989654541,378.442989654541,78.0,57.0,69.6,31.440000534057617,14213.414730072021,13456.52875076294,0.01287656879164248,0.03902323070008657,0.0,VIX>25 (31.4)，多單止損平倉
2020-05-08 00:00:00-04:00,BUY_LONG,TQQQ,8.929261207580566,42222,377.0112667064667,377.0112667064667,78.0,57.0,69.6,27.979999542236328,,,,,,
2020-05-11 00:00:00-04:00,SELL_LONG_VIX,TQQQ,9.151329040527344,42222,386.38741474914553,386.38741474914553,78.0,51.0,67.2,27.56999969482422,9376.148042678833,8603.373213180543,0.008938914036369483,0.024869675977028324,0.0,VIX>25 (27.6)，多單止損平倉
2020-05-12 00:00:00-04:00,BUY_LONG,TQQQ,8.606904983520508,44753,385.1848187274933,385.1848187274933,78.0,57.0,69.6,33.040000915527344,,,,,,
2020-05-13 00:00:00-04:00,SELL_LONG_VIX,TQQQ,8.280967712402344,44753,370.5981480331421,370.5981480331421,74.0,57.0,67.2,35.279998779296875,-14586.670694351196,-15327.86699041748,-0.012515741236548462,-0.03786927725381313,0.0,VIX>25 (35.3)，多單止損平倉
2020-05-14 00:00:00-04:00,BUY_LONG,TQQQ,8.555569648742676,43320,370.6272771835327,370.6272771835327,74.0,57.0,67.2,32.61000061035156,,,,,,
2020-05-15 00:00:00-04:00,SELL_LONG_VIX,TQQQ,8.702420234680176,43320,376.9888445663452,376.9888445663452,74.0,57.0,67.2,31.889999389648438,6361.5673828125,5607.58969367981,0.006491545528139005,0.01716432592645437,0.0,VIX>25 (31.9)，多單止損平倉
2020-05-18 00:00:00-04:00,BUY_LONG,TQQQ,9.20624828338623,40837,375.9555611486435,375.9555611486435,78.0,57.0,69.6,29.299999237060547,,,,,,
2020-05-19 00:00:00-04:00,SELL_LONG_VIX,TQQQ,9.135809898376465,40837,373.0790688199997,373.0790688199997,78.0,57.0,69.6,30.530000686645508,-2876.492328643799,-3622.6504662837983,-0.002506338442249316,-0.0076511498323242125,0.0,VIX>25 (30.5)，多單止損平倉
2020-05-20 00:00:00-04:00,BUY_LONG,TQQQ,9.670681953430176,38520,372.5146688461304,372.5146688461304,78.0,57.0,69.6,27.989999771118164,,,,,,
2020-05-21 00:00:00-04:00,SELL_LONG_VIX,TQQQ,9.373395919799805,38520,361.0632108306885,361.0632108306885,78.0,51.0,67.2,29.530000686645508,-11451.458015441895,-12173.58443710327,-0.010890765754001119,-0.03074095860684615,0.0,VIX>25 (29.5)，多單止損平倉
2020-05-22 00:00:00-04:00,BUY_LONG,TQQQ,9.458166122436523,38162,360.9425355644226,360.9425355644226,78.0,51.0,67.2,28.15999984741211,,,,,,
2020-05-26 00:00:00-04:00,SELL_LONG_VIX,TQQQ,9.418767929077148,38162,359.43902170944216,359.43902170944216,78.0,57.0,69.6,28.010000228881836,-1503.5138549804688,-2222.391898399353,-0.0026994644824938296,-0.004165521396998429,0.0,VIX>25 (28.0)，多單止損平倉
2020-05-27 00:00:00-04:00,BUY_LONG,TQQQ,9.551291465759277,37569,358.8324690771103,358.8324690771103,78.0,57.0,69.6,27.6200008392334,,,,,,
2020-05-28 00:00:00-04:00,SELL_LONG_VIX,TQQQ,9.490399360656738,37569,356.544813580513,356.544813580513,78.0,57.0,69.6,28.59000015258789,-2287.65549659729,-3000.745123758316,-0.0013026456804435267,-0.00637527451872169,0.0,VIX>25 (28.6)，多單止損平倉
2020-05-29 00:00:00-04:00,BUY_LONG,TQQQ,9.882001876831055,36023,355.9793536090851,355.9793536090851,78.0,57.0,69.6,27.510000228881836,,,,,,
2020-06-01 00:00:00-04:00,SELL_LONG_VIX,TQQQ,10.003783226013184,36023,360.3662831506729,360.3662831506729,78.0,57.0,69.6,28.229999542236328,4386.92954158783,3666.196975286484,0.002999452269223556,0.01232355050120488,0.0,VIX>25 (28.2)，多單止損平倉
2020-06-02 00:00:00-04:00,BUY_LONG,TQQQ,10.203166961669922,35231,359.467775226593,359.467775226593,78.0,51.0,67.2,26.84000015258789,,,,,,
2020-06-03 00:00:00-04:00,SELL_LONG_VIX,TQQQ,10.341659545898438,35231,364.34700746154783,364.34700746154783,78.0,51.0,67.2,25.65999984741211,4879.232234954834,4150.538220031738,0.004498748265353798,0.013573489951579597,0.0,VIX>25 (25.7)，多單止損平倉
2020-06-04 00:00:00-04:00,BUY_LONG,TQQQ,10.131529808044434,35869,363.4078426847458,363.4078426847458,78.0,51.0,67.2,25.809999465942383,,,,,,
2020-06-08 00:00:00-04:00,SELL_LONG_VIX,TQQQ,10.970849990844727,35869,393.5134183216095,393.5134183216095,78.0,51.0,67.2,25.809999465942383,30105.57563686371,29318.54880022049,0.02774081788104156,0.08284239386374531,1.0,VIX>25 (25.8)，多單止損平倉
2020-06-09 00:00:00-04:00,BUY_LONG,TQQQ,11.21560287475586,34885,391.25630628585816,391.25630628585816,78.0,51.0,67.2,27.56999969482422,,,,,,
2020-06-10 00:00:00-04:00,SELL_LONG_VIX,TQQQ,11.620340347290039,34885,405.37557301521304,405.37557301521304,78.0,51.0,67.2,27.56999969482422,14119.266729354858,13308.515583324432,0.012001562162928086,0.03608700103363726,0.0,VIX>25 (27.6)，多單止損平倉
2020-06-11 00:00:00-04:00,BUY_LONG,TQQQ,9.909463882446289,40760,403.90974784851073,403.90974784851073,78.0,57.0,69.6,40.790000915527344,,,,,,
2020-06-12 00:00:00-04:00,SELL_LONG_VIX,TQQQ,10.12436580657959,40760,412.6691502761841,412.6691502761841,78.0,57.0,69.6,36.09000015258789,8759.40242767334,7934.0641271209715,0.007948053319369694,0.02168653387132072,0.0,VIX>25 (36.1)，多單止損平倉
2020-06-15 00:00:00-04:00,BUY_LONG,TQQQ,10.481346130371094,39255,411.4452423477173,411.4452423477173,74.0,57.0,67.2,34.400001525878906,,,,,,
2020-06-16 00:00:00-04:00,SELL_LONG_VIX,TQQQ,11.035322189331055,39255,433.19157254219056,433.19157254219056,78.0,57.0,69.6,33.66999816894531,21746.330194473267,20879.947049388884,0.017172784279293116,0.052853522063806446,0.0,VIX>25 (33.7)，多單止損平倉
2020-06-17 00:00:00-04:00,BUY_LONG,TQQQ,11.14277458190918,38705,431.2810901927948,431.2810901927948,78.0,57.0,69.6,33.470001220703125,,,,,,
2020-06-18 00:00:00-04:00,SELL_LONG_VIX,TQQQ,11.228736877441406,38705,434.60826084136966,434.60826084136966,78.0,57.0,69.6,32.939998626708984,3327.170648574829,2457.95412689209,0.002708921958014239,0.00771462214373343,0.0,VIX>25 (32.9)，多單止損平倉
2020-06-19 00:00:00-04:00,BUY_LONG,TQQQ,11.213212966918945,38670,433.6149454307556,433.6149454307556,78.0,57.0,69.6,35.119998931884766,,,,,,
2020-06-22 00:00:00-04:00,SELL_LONG_VIX,TQQQ,11.611980438232422,38670,449.0352835464478,449.0352835464478,78.0,57.0,69.6,31.770000457763672,15420.338115692139,14522.267548599244,0.01199263144364592,0.03556228464490191,0.0,VIX>25 (31.8)，多單止損平倉
2020-06-23 00:00:00-04:00,BUY_LONG,TQQQ,11.915234565734863,37549,447.4051427087784,447.4051427087784,78.0,57.0,69.6,31.3700008392334,,,,,,
2020-06-24 00:00:00-04:00,SELL_LONG_VIX,TQQQ,11.213212966918945,37549,421.0449336948395,421.0449336948395,78.0,57.0,69.6,33.84000015258789,-26360.209013938904,-27202.29888132858,-0.020615394756607484,-0.05891798394256969,0.0,VIX>25 (33.8)，多單止損平倉
2020-06-25 00:00:00-04:00,BUY_LONG,TQQQ,11.510499000549316,36625,421.5720258951187,421.5720258951187,78.0,57.0,69.6,32.220001220703125,,,,,,
2020-06-26 00:00:00-04:00,SELL_LONG_VIX,TQQQ,10.68311882019043,36625,391.2692267894745,391.2692267894745,66.0,57.0,62.400000000000006,34.72999954223633,-30302.799105644226,-31085.337559223175,-0.02361512070845939,-0.07188047888448638,0.0,VIX>25 (34.7)，多單止損平倉
2020-06-29 00:00:00-04:00,BUY_LONG,TQQQ,11.024575233459473,35560,392.03389530181886,392.03389530181886,74.0,57.0,67.2,31.780000686645508,,,,,,
2020-06-30 00:00:00-04:00,SELL_LONG_VIX,TQQQ,11.658540725708008,35560,414.5777082061768,414.5777082061768,74.0,57.0,67.2,30.43000030517578,22543.81290435791,21714.65748794556,0.01960157495340095,0.05750475449833717,0.0,VIX>25 (30.4)，多單止損平倉
2020-07-01 00:00:00-04:00,BUY_LONG,TQQQ,12.075218200683594,34175,412.6705820083618,412.6705820083618,78.0,51.0,67.2,28.6200008392334,,,,,,
2020-07-02 00:00:00-04:00,SELL_LONG_VIX,TQQQ,12.3319091796875,34175,421.4429962158203,421.4429962158203,78.0,51.0,67.2,27.68000030517578,8772.414207458496,7929.528215026856,0.00678669582203739,0.02125766795579517,0.0,VIX>25 (27.7)，多單止損平倉
2020-07-06 00:00:00-04:00,BUY_LONG,TQQQ,13.238088607788086,31742,420.20340858840945,420.20340858840945,78.0,51.0,67.2,27.940000534057617,,,,,,
2020-07-07 00:00:00-04:00,SELL_LONG_VIX,TQQQ,12.977816581726074,31742,411.94185393714906,411.94185393714906,78.0,57.0,69.6,29.43000030517578,-8261.554651260376,-9085.438359134674,-0.006888916668884454,-0.019660846348232733,0.0,VIX>25 (29.4)，多單止損平倉
2020-07-08 00:00:00-04:00,BUY_LONG,TQQQ,13.476869583129883,30539,411.5701201992035,411.5701201992035,78.0,57.0,69.6,28.079999923706055,,,,,,
2020-07-09 00:00:00-04:00,SELL_LONG_VIX,TQQQ,13.813551902770996,30539,421.85206155872345,421.85206155872345,78.0,51.0,67.2,29.260000228881836,10281.941359519958,9438.237236402512,0.008423006407735727,0.024982234751500937,0.0,VIX>25 (29.3)，多單止損平倉
2020-07-10 00:00:00-04:00,BUY_LONG,TQQQ,14.106061935424805,29812,420.5299184188843,420.5299184188843,78.0,51.0,67.2,27.290000915527344,,,,,,
2020-07-13 00:00:00-04:00,SELL_LONG_VIX,TQQQ,13.234505653381348,29812,394.54708253860474,394.54708253860474,78.0,57.0,69.6,32.189998626708984,-25982.83588027954,-26771.930045356752,-0.020570748312489052,-0.06178593898377138,0.0,VIX>25 (32.2)，多單止損平倉
2020-07-14 00:00:00-04:00,BUY_LONG,TQQQ,13.5150728225708,29234,395.0996388950348,395.0996388950348,78.0,57.0,69.6,29.520000457763672,,,,,,
2020-07-15 00:00:00-04:00,SELL_LONG_VIX,TQQQ,13.58193588256836,29234,397.05431359100345,397.05431359100345,78.0,57.0,69.6,27.760000228881836,1954.674695968628,1160.5660687866211,0.00203504518018373,0.004947295576971969,0.0,VIX>25 (27.8)，多單止損平倉
2020-07-16 00:00:00-04:00,BUY_LONG,TQQQ,13.290618896484375,29811,396.20663992309574,396.20663992309574,78.0,57.0,69.6,28.0,,,,,,
2020-07-17 00:00:00-04:00,SELL_LONG_VIX,TQQQ,13.352703094482422,29811,398.0574319496155,398.0574319496155,78.0,51.0,67.2,25.68000030517578,1850.7920265197754,1054.6771626205446,0.001158075828950021,0.004671279680923613,0.0,VIX>25 (25.7)，多單止損平倉
2020-07-20 00:00:00-04:00,BUY_LONG,TQQQ,14.489306449890137,27414,397.2098470172882,397.2098470172882,78.0,51.0,67.2,24.459999084472656,,,,,,
2020-07-23 00:00:00-04:00,SELL_LONG_VIX,TQQQ,13.076909065246582,27414,358.49038511466983,358.49038511466983,74.0,57.0,67.2,26.079999923706055,-38719.46190261841,-39436.44267284775,-0.03287375922617594,-0.09747860530993628,2.0,VIX>25 (26.1)，多單止損平倉
2020-07-24 00:00:00-04:00,BUY_LONG,TQQQ,12.690082550048828,28348,359.7384601287842,359.7384601287842,70.0,57.0,64.8,25.84000015258789,,,,,,
2020-07-28 00:00:00-04:00,SELL_LONG_VIX,TQQQ,12.869168281555176,28348,364.81518244552615,364.81518244552615,66.0,57.0,62.400000000000006,25.440000534057617,5076.722316741943,4347.091951850891,0.004891300255788065,0.014112258986499546,1.0,VIX>25 (25.4)，多單止損平倉
2020-07-29 00:00:00-04:00,BUY_LONG,TQQQ,13.30733585357666,27343,363.8624842443466,363.8624842443466,74.0,57.0,67.2,24.100000381469727,,,,,,
2020-08-06 00:00:00-04:00,SELL_LONG_PROFIT,TQQQ,15.673665046691895,27343,428.5650233716965,428.5650233716965,74.0,57.0,67.2,22.649999618530273,64702.53912734985,63845.40908060646,0.05724306938610165,0.17782140761700455,6.0,多單止盈: 17.8%
2020-08-07 00:00:00-04:00,BUY_LONG,TQQQ,15.161479949951172,28000,424.5214385986328,424.5214385986328,78.0,57.0,69.6,22.209999084472656,,,,,,
2020-08-25 00:00:00-04:00,SELL_LONG_PROFIT,TQQQ,17.586313247680664,28000,492.4167709350586,492.4167709350586,78.0,57.0,69.6,22.030000686645508,67895.33233642578,66910.49879455566,0.05300754055135009,0.15993381290836992,5.0,多單止盈: 16.0%
2020-08-26 00:00:00-04:00,BUY_LONG,TQQQ,18.712167739868164,26084,488.0881833267212,488.0881833267212,78.0,51.0,67.2,23.270000457763672,,,,,,
2020-08-31 00:00:00-04:00,SELL_LONG_VIX,TQQQ,19.264951705932617,26084,502.50700029754637,502.50700029754637,78.0,51.0,67.2,26.40999984741211,14418.816970825195,13413.802970230103,0.01000176866604441,0.029541417849022967,2.0,VIX>25 (26.4)，多單止損平倉
2020-09-01 00:00:00-04:00,BUY_LONG,TQQQ,20.26544952392578,24713,500.82005408477784,500.82005408477784,78.0,51.0,67.2,26.1200008392334,,,,,,
2020-09-02 00:00:00-04:00,SELL_LONG_VIX,TQQQ,20.837331771850586,24713,514.9529800777435,514.9529800777435,78.0,51.0,67.2,26.56999969482422,14132.925992965698,13103.020032810211,0.009469274474545349,0.028219568840534698,0.0,VIX>25 (26.6)，多單止損平倉
2020-09-03 00:00:00-04:00,BUY_LONG,TQQQ,17.637651443481445,29101,513.2732946567536,513.2732946567536,78.0,57.0,69.6,33.599998474121094,,,,,,
2020-09-04 00:00:00-04:00,SELL_LONG_VIX,TQQQ,16.910558700561523,29101,492.1141687450409,492.1141687450409,74.0,57.0,67.2,30.75,-21159.125911712646,-22143.35424920273,-0.013325839359627435,-0.0412238979350418,0.0,VIX>25 (30.8)，多單止損平倉
2020-09-08 00:00:00-04:00,BUY_LONG,TQQQ,14.520349502563477,33900,492.23984813690186,492.23984813690186,66.0,57.0,62.400000000000006,31.459999084472656,,,,,,
2020-09-09 00:00:00-04:00,SELL_LONG_VIX,TQQQ,15.767986297607422,33900,534.5347354888916,534.5347354888916,66.0,57.0,62.400000000000006,28.809999465942383,42294.887351989746,41225.817881011964,0.029375726090798422,0.08592333089666215,0.0,VIX>25 (28.8)，多單止損平倉
2020-09-15 00:00:00-04:00,BUY_LONG,TQQQ,15.92916202545166,33360,531.3968451690674,531.3968451690674,66.0,57.0,62.400000000000006,25.59000015258789,,,,,,
2020-09-16 00:00:00-04:00,SELL_LONG_VIX,TQQQ,15.16386604309082,33360,505.86657119750976,505.86657119750976,62.0,57.0,60.0,26.040000915527344,-25530.273971557617,-26542.007113952637,-0.015946440073004203,-0.048043706325420495,0.0,VIX>25 (26.0)，多單止損平倉
2020-10-05 00:00:00-04:00,BUY_LONG,TQQQ,15.957818031311035,31720,506.181987953186,506.181987953186,74.0,57.0,67.2,27.959999084472656,,,,,,
2020-10-06 00:00:00-04:00,SELL_LONG_VIX,TQQQ,15.100589752197266,31720,478.99070693969725,478.99070693969725,58.0,57.0,57.599999999999994,29.479999542236328,-27191.28101348877,-28149.262427368165,-0.01784656306388368,-0.053718389157702585,0.0,VIX>25 (29.5)，多單止損平倉
2020-10-07 00:00:00-04:00,BUY_LONG,TQQQ,15.894538879394531,30164,479.44287075805664,479.44287075805664,74.0,57.0,67.2,28.059999465942383,,,,,,
2020-10-08 00:00:00-04:00,SELL_LONG_VIX,TQQQ,16.128549575805664,30164,486.50156940460204,486.50156940460204,74.0,57.0,67.2,26.360000610351562,7058.69864654541,6085.695507736206,0.005322926458984449,0.014722710623238097,0.0,VIX>25 (26.4)，多單止損平倉
2020-10-09 00:00:00-04:00,BUY_LONG,TQQQ,16.846088409423828,28804,485.23473054504393,485.23473054504393,74.0,57.0,67.2,25.0,,,,,,
2020-10-12 00:00:00-04:00,SELL_LONG_VIX,TQQQ,18.41727066040039,28804,530.4910641021729,530.4910641021729,78.0,57.0,69.6,25.06999969482422,45256.333557128906,44195.35142892456,0.030870004779499888,0.0932668885969773,0.0,VIX>25 (25.1)，多單止損平倉
2020-10-13 00:00:00-04:00,BUY_LONG,TQQQ,18.419666290283203,28622,527.2076885604858,527.2076885604858,78.0,51.0,67.2,26.06999969482422,,,,,,
2020-10-14 00:00:00-04:00,SELL_LONG_VIX,TQQQ,17.96478271484375,28622,514.1880108642579,514.1880108642579,78.0,51.0,67.2,26.399999618530273,-13019.677696228027,-14048.053717956544,-0.008352720050801572,-0.024695538359422647,0.0,VIX>25 (26.4)，多單止損平倉
2020-10-15 00:00:00-04:00,BUY_LONG,TQQQ,17.593473434448242,29208,513.8701720733643,513.8701720733643,78.0,57.0,69.6,26.969999313354492,,,,,,
2020-10-16 00:00:00-04:00,SELL_LONG_VIX,TQQQ,17.323652267456055,29208,505.98923542785644,505.98923542785644,78.0,57.0,69.6,27.40999984741211,-7880.9366455078125,-8892.915116363525,-0.005480721732022892,-0.015336435297868711,0.0,VIX>25 (27.4)，多單止損平倉
2020-10-19 00:00:00-04:00,BUY_LONG,TQQQ,16.46284294128418,30701,505.42574114036563,505.42574114036563,74.0,57.0,67.2,29.18000030517578,,,,,,
2020-10-20 00:00:00-04:00,SELL_LONG_VIX,TQQQ,16.569101333618164,30701,508.68798004341124,508.68798004341124,78.0,57.0,69.6,29.350000381469727,3262.2389030456543,2244.862942958832,0.002149522945732298,0.006454437590941125,0.0,VIX>25 (29.4)，多單止損平倉
2020-10-21 00:00:00-04:00,BUY_LONG,TQQQ,16.526119232177734,30712,507.5501738586426,507.5501738586426,78.0,57.0,69.6,28.649999618530273,,,,,,
2020-10-22 00:00:00-04:00,SELL_LONG_VIX,TQQQ,16.53447723388672,30712,507.80686480712893,507.80686480712893,74.0,57.0,67.2,28.110000610351562,256.6909484863281,-758.9227811279297,-3.518608611178542e-05,0.0005057449720386047,0.0,VIX>25 (28.1)，多單止損平倉
2020-10-23 00:00:00-04:00,BUY_LONG,TQQQ,16.63118553161621,30475,506.835379076004,506.835379076004,74.0,57.0,67.2,27.549999237060547,,,,,,
