date,action,symbol,price,shares,position_size,commission,slippage,abs_score,ref_score,final_score,vix,gross_pnl,net_pnl,qqq_change,etf_change,holding_days,stop_reason
2021-10-18 00:00:00-04:00,BUY_LONG,TQQQ,33.376983642578125,7672,0.95,256.06821850585936,256.06821850585936,66.0,57.0,62.400000000000006,16.309999465942383,,,,,,
2021-11-03 00:00:00-04:00,SELL_LONG_PROFIT,TQQQ,39.117305755615234,7672,,300.10796975708007,300.10796975708007,78.0,51.0,67.2,15.100000381469727,44039.7512512207,43439.535311706546,0.05509159859288934,0.171984448160688,5.0,多單止盈: 17.2%
2021-11-04 00:00:00-04:00,BUY_LONG,TQQQ,40.57625961303711,7328,0.95,297.34283044433596,297.34283044433596,78.0,51.0,67.2,15.4399995803833,,,,,,
2021-11-26 00:00:00-05:00,SELL_LONG_TRAILING,TQQQ,38.40574264526367,7328,,281.43728210449217,281.43728210449217,66.0,57.0,62.400000000000006,28.6200008392334,-15905.54833984375,-16468.422904052735,-0.017628594791300124,-0.05349228806383259,1.0,多單回落: -3.2%
2021-11-29 00:00:00-05:00,BUY_LONG,TQQQ,40.791175842285156,5088,0.7,207.5455026855469,207.5455026855469,74.0,57.0,67.2,22.959999084472656,,,,,,
2021-12-01 00:00:00-05:00,SELL_LONG_STOP,TQQQ,37.035125732421875,5088,,188.4347197265625,188.4347197265625,62.0,57.0,60.0,31.1200008392334,-19110.782958984375,-19487.6523984375,-0.0314492637463749,-0.092079966617919,2.0,多單止損: -3.1%
2021-12-07 00:00:00-05:00,BUY_LONG,TQQQ,39.98169708251953,4850,0.7,193.91123085021974,193.91123085021974,74.0,57.0,67.2,21.889999389648438,,,,,,
2021-12-14 00:00:00-05:00,SELL_LONG_TRAILING,TQQQ,37.13064193725586,4850,,180.08361339569092,180.08361339569092,62.0,57.0,60.0,21.889999389648438,-13827.617454528809,-14187.78468132019,-0.024206397591545425,-0.07130900770368216,5.0,多單回落: -2.9%
2021-12-15 00:00:00-05:00,BUY_LONG,TQQQ,39.587711334228516,6308,0.95,249.7192830963135,249.7192830963135,70.0,57.0,64.8,19.290000915527344,,,,,,
2021-12-16 00:00:00-05:00,SELL_LONG_STOP,TQQQ,36.56711959838867,6308,,230.66539042663575,230.66539042663575,62.0,57.0,60.0,20.56999969482422,-19053.892669677734,-19515.223450531004,-0.025714385735383843,-0.07630124687779476,1.0,多單止損: -2.6%
2021-12-23 00:00:00-05:00,BUY_LONG,TQQQ,39.5136833190918,5850,0.95,231.155047416687,231.155047416687,74.0,57.0,67.2,17.959999084472656,,,,,,
2022-01-05 00:00:00-05:00,SELL_LONG_STOP,TQQQ,35.662132263183594,5850,,208.62347373962402,208.62347373962402,50.0,57.0,52.8,19.729999542236328,-22531.57367706299,-22948.820624542237,-0.0318200966771226,-0.09747385544407731,1.0,多單止損: -3.2%
2022-01-28 00:00:00-05:00,BUY_SHORT,SQQQ,833.0333862304688,132,0.5,109.96040698242187,109.96040698242187,26.0,57.0,38.4,27.65999984741211,,,,,,
2022-01-31 00:00:00-05:00,SELL_SHORT_STOP,SQQQ,753.600830078125,132,,99.4753095703125,99.4753095703125,26.0,57.0,38.4,24.829999923706055,10485.097412109375,10286.14679296875,0.031978452645862666,0.09535338854998517,1.0,空單止損: +3.2%
2022-02-03 00:00:00-05:00,BUY_SHORT,SQQQ,805.614990234375,200,0.7,161.122998046875,161.122998046875,26.0,57.0,38.4,24.350000381469727,,,,,,
2022-02-08 00:00:00-05:00,SELL_SHORT_STOP,SQQQ,767.7133178710938,200,,153.54266357421875,153.54266357421875,26.0,57.0,38.4,21.440000534057617,7580.33447265625,7273.2491455078125,0.015754264425632367,0.047046880734250784,3.0,空單止損: +1.6%
2022-02-10 00:00:00-05:00,BUY_SHORT,SQQQ,766.705322265625,217,0.7,166.37505493164062,166.37505493164062,26.0,57.0,38.4,23.90999984741211,,,,,,
2022-02-15 00:00:00-05:00,SELL_SHORT_TRAILING,SQQQ,775.1725463867188,217,,168.21244256591797,168.21244256591797,34.0,57.0,43.2,25.700000762939453,-1837.3876342773438,-2173.81251940918,-0.006416571284492765,-0.01104364855075348,3.0,空單反彈: +2.6%
2022-02-17 00:00:00-05:00,BUY_SHORT,SQQQ,844.52490234375,139,0.5,117.38896142578125,117.38896142578125,26.0,57.0,38.4,28.110000610351562,,,,,,
2022-02-23 00:00:00-05:00,SELL_SHORT_REEVAL,SQQQ,967.907470703125,139,,134.53913842773437,134.53913842773437,26.0,63.0,40.800000000000004,31.020000457763672,-17150.177001953125,-17419.255278808592,-0.04640338186359356,-0.14609701622410437,3.0,空單重估賣出
2022-02-24 00:00:00-05:00,BUY_SHORT,SQQQ,873.3545532226562,62,0.25,54.14798229980469,54.14798229980469,26.0,57.0,38.4,30.31999969482422,,,,,,
2022-02-25 00:00:00-05:00,SELL_SHORT_STOP,SQQQ,830.0093994140625,62,,51.46058276367187,51.46058276367187,26.0,57.0,38.4,27.59000015258789,2687.3995361328125,2584.4783706054686,0.015507057162825619,0.04963064960118571,1.0,空單止損: +1.6%
2022-02-28 00:00:00-05:00,BUY_SHORT,SQQQ,821.1385498046875,67,0.25,55.016282836914066,55.016282836914066,26.0,57.0,38.4,30.149999618530273,,,,,,
2022-03-02 00:00:00-05:00,SELL_SHORT_TRAILING,SQQQ,818.1145629882812,67,,54.813675720214846,54.813675720214846,26.0,57.0,38.4,30.739999771118164,202.60711669921875,92.97976525878906,0.0012110709760059218,0.0036826754962673747,2.0,空單反彈: +1.7%
2022-03-03 00:00:00-05:00,BUY_SHORT,SQQQ,852.18603515625,64,0.25,54.53990625,54.53990625,26.0,57.0,38.4,30.479999542236328,,,,,,
2022-03-08 00:00:00-05:00,SELL_SHORT_REEVAL,SQQQ,1001.373779296875,64,,64.087921875,64.087921875,26.0,63.0,40.800000000000004,35.130001068115234,-9548.015625,-9676.19146875,-0.05525032042592958,-0.17506476049360645,3.0,空單重估賣出
2022-03-09 00:00:00-05:00,BUY_SHORT,SQQQ,894.3214721679688,59,0.25,52.76496685791016,52.76496685791016,26.0,57.0,38.4,32.45000076293945,,,,,,
2022-03-15 00:00:00-04:00,SELL_SHORT_TRAILING,SQQQ,940.2874145507812,59,,55.476957458496095,55.476957458496095,26.0,57.0,38.4,29.829999923706055,-2711.9906005859375,-2822.94451550293,-0.0204185485335984,-0.05139756095913049,1.0,空單反彈: +3.1%
2022-03-29 00:00:00-04:00,BUY_LONG,TQQQ,29.88121223449707,6630,0.95,198.1124371147156,198.1124371147156,78.0,51.0,67.2,18.899999618530273,,,,,,
2022-04-01 00:00:00-04:00,SELL_LONG_STOP,TQQQ,27.665313720703125,6630,,183.42102996826173,183.42102996826173,62.0,51.0,57.599999999999994,19.6299991607666,-14691.407146453857,-15058.249206390381,-0.02516248049437274,-0.07415691493385095,3.0,多單止損: -2.5%
2022-04-04 00:00:00-04:00,BUY_LONG,TQQQ,29.394092559814453,6253,0.95,183.80126077651977,183.80126077651977,78.0,51.0,67.2,18.56999969482422,,,,,,
2022-04-06 00:00:00-04:00,SELL_LONG_STOP,TQQQ,25.645214080810547,6253,,160.35952364730835,160.35952364730835,62.0,57.0,60.0,22.100000381469727,-23441.737129211426,-23762.456176506043,-0.04343340324218064,-0.12753850017227988,2.0,多單止損: -4.3%
2022-04-14 00:00:00-04:00,BUY_SHORT,SQQQ,817.30810546875,145,0.7,118.50967529296875,118.50967529296875,26.0,57.0,38.4,22.700000762939453,,,,,,
2022-04-19 00:00:00-04:00,SELL_SHORT_STOP,SQQQ,761.4634399414062,145,,110.41219879150391,110.41219879150391,26.0,57.0,38.4,21.3700008392334,8097.476501464844,7876.6521038818355,0.023136208986887456,0.06832755622228316,2.0,空單止損: +2.3%
2022-04-20 00:00:00-04:00,BUY_SHORT,SQQQ,795.1315307617188,156,0.7,124.04051879882813,124.04051879882813,26.0,57.0,38.4,20.31999969482422,,,,,,
2022-04-25 00:00:00-04:00,SELL_SHORT_REEVAL,SQQQ,874.5640869140625,156,,136.43199755859376,136.43199755859376,26.0,63.0,40.800000000000004,27.020000457763672,-12391.478759765625,-12664.342754882813,-0.03408442474799661,-0.09989863699185603,3.0,空單重估賣出
2022-04-28 00:00:00-04:00,BUY_SHORT,SQQQ,873.959228515625,94,0.5,82.15216748046875,82.15216748046875,26.0,57.0,38.4,29.989999771118164,,,,,,
2022-05-02 00:00:00-04:00,SELL_SHORT_TRAILING,SQQQ,940.2874145507812,94,,88.38701696777343,88.38701696777343,26.0,57.0,38.4,32.34000015258789,-6234.8494873046875,-6411.623521240234,-0.02905428724394657,-0.0758939134355401,2.0,空單反彈: +1.7%
2022-05-03 00:00:00-04:00,BUY_SHORT,SQQQ,938.0697631835938,84,0.5,78.79786010742188,78.79786010742188,26.0,57.0,38.4,29.25,,,,,,
2022-05-04 00:00:00-04:00,SELL_SHORT_STOP,SQQQ,842.5087890625,84,,70.77073828125,70.77073828125,26.0,57.0,38.4,25.420000076293945,8027.121826171875,7885.580349609375,0.03381197821286387,0.10186979462676818,1.0,空單止損: +3.4%
2022-05-05 00:00:00-04:00,BUY_SHORT,SQQQ,966.69775390625,43,0.25,41.568003417968754,41.568003417968754,26.0,57.0,38.4,31.200000762939453,,,,,,
2022-05-13 00:00:00-04:00,SELL_SHORT_TRAILING,SQQQ,1057.2186279296875,43,,45.46040100097656,45.46040100097656,26.0,57.0,38.4,28.8700008392334,-3892.3975830078125,-3983.3183850097657,-0.035335419102516634,-0.0936392721071908,3.0,空單反彈: +3.7%
2022-05-16 00:00:00-04:00,BUY_SHORT,SQQQ,1089.677001953125,74,0.5,80.63609814453125,80.63609814453125,26.0,57.0,38.4,27.469999313354492,,,,,,
2022-05-17 00:00:00-04:00,SELL_SHORT_STOP,SQQQ,1007.0189208984375,74,,74.51940014648437,74.51940014648437,26.0,57.0,38.4,26.100000381469727,6116.697998046875,5967.6591977539065,0.02590153189503517,0.07585558005402708,1.0,空單止損: +2.6%
2022-05-18 00:00:00-04:00,BUY_SHORT,SQQQ,1153.3841552734375,36,0.25,41.52182958984375,41.52182958984375,26.0,57.0,38.4,30.959999084472656,,,,,,
2022-05-23 00:00:00-04:00,SELL_SHORT_TRAILING,SQQQ,1125.15966796875,36,,40.505748046875,40.505748046875,26.0,57.0,38.4,28.479999542236328,1016.08154296875,935.070046875,0.008037125318374501,0.02447102049706605,3.0,空單反彈: +1.7%
2022-05-25 00:00:00-04:00,BUY_SHORT,SQQQ,1147.134521484375,73,0.5,83.74082006835938,83.74082006835938,26.0,57.0,38.4,28.3700008392334,,,,,,
2022-05-26 00:00:00-04:00,SELL_SHORT_STOP,SQQQ,1051.57373046875,73,,76.76488232421875,76.76488232421875,26.0,57.0,38.4,27.5,6975.937744140625,6822.407979492187,0.02770733462251471,0.08330391006973686,1.0,空單止損: +2.8%
2022-06-10 00:00:00-04:00,BUY_SHORT,SQQQ,1139.4736328125,77,0.5,87.7394697265625,87.7394697265625,26.0,57.0,38.4,27.75,,,,,,
2022-06-15 00:00:00-04:00,SELL_SHORT_TRAILING,SQQQ,1192.89892578125,77,,91.85321728515625,91.85321728515625,26.0,57.0,38.4,29.6200008392334,-4113.74755859375,-4297.453993164063,-0.020911290929024464,-0.04688594051701161,3.0,空單反彈: +2.7%
2022-06-16 00:00:00-04:00,BUY_SHORT,SQQQ,1332.4097900390625,32,0.25,42.63711328125,42.63711328125,26.0,57.0,38.4,32.95000076293945,,,,,,
2022-06-21 00:00:00-04:00,SELL_SHORT_STOP,SQQQ,1193.1005859375,32,,38.179218750000004,38.179218750000004,26.0,57.0,38.4,30.190000534057617,4457.89453125,4381.53609375,0.03769589069215768,0.10455432340937569,2.0,空單止損: +3.8%
2022-06-22 00:00:00-04:00,BUY_SHORT,SQQQ,1197.334228515625,73,0.5,87.40539868164063,87.40539868164063,26.0,57.0,38.4,28.950000762939453,,,,,,
2022-06-24 00:00:00-04:00,SELL_SHORT_STOP,SQQQ,1028.388916015625,73,,75.07239086914063,75.07239086914063,34.0,57.0,43.2,27.229999542236328,12333.0078125,12182.863030761719,0.049666684733741216,0.14110121340926426,2.0,空單止損: +5.0%
2022-06-27 00:00:00-04:00,BUY_SHORT,SQQQ,1048.3480224609375,89,0.5,93.30297399902344,93.30297399902344,26.0,57.0,38.4,26.950000762939453,,,,,,
2022-07-05 00:00:00-04:00,SELL_SHORT_TRAILING,SQQQ,1101.974853515625,89,,98.07576196289062,98.07576196289062,34.0,57.0,43.2,27.540000915527344,-4772.7879638671875,-4968.939487792969,-0.018772189755191838,-0.05115365308631151,2.0,空單反彈: +2.4%
2022-09-13 00:00:00-04:00,BUY_SHORT,SQQQ,946.7388305664062,96,0.5,90.886927734375,90.886927734375,26.0,57.0,38.4,27.270000457763672,,,,,,
2022-09-28 00:00:00-04:00,SELL_SHORT_TRAILING,SQQQ,1082.217529296875,96,,103.8928828125,103.8928828125,26.0,57.0,38.4,30.18000030517578,-13005.955078125,-13213.74084375,-0.04513758747454309,-0.1431003930085088,2.0,空單反彈: +2.0%
2022-10-03 00:00:00-04:00,BUY_SHORT,SQQQ,1148.5457763671875,37,0.25,42.49619372558594,42.49619372558594,26.0,57.0,38.4,30.100000381469727,,,,,,
2022-10-04 00:00:00-04:00,SELL_SHORT_STOP,SQQQ,1041.4932861328125,37,,38.535251586914065,38.535251586914065,26.0,57.0,38.4,29.06999969482422,3960.942138671875,3883.871635498047,0.03144090845149257,0.09320698611854941,1.0,空單止損: +3.1%
2022-10-05 00:00:00-04:00,BUY_SHORT,SQQQ,1040.4854736328125,83,0.5,86.36029431152343,86.36029431152343,26.0,57.0,38.4,28.549999237060547,,,,,,
2022-10-13 00:00:00-04:00,SELL_SHORT_TRAILING,SQQQ,1191.689453125,83,,98.910224609375,98.910224609375,26.0,57.0,38.4,31.940000534057617,-12549.930297851562,-12747.750747070313,-0.04666989413919592,-0.1453206059324067,3.0,空單反彈: +2.3%
2022-10-14 00:00:00-04:00,BUY_SHORT,SQQQ,1297.935546875,31,0.25,40.236001953125,40.236001953125,26.0,57.0,38.4,32.02000045776367,,,,,,
2022-10-17 00:00:00-04:00,SELL_SHORT_STOP,SQQQ,1169.311279296875,31,,36.24864965820313,36.24864965820313,26.0,57.0,38.4,31.3700008392334,3987.352294921875,3914.854995605469,0.03302174396726246,0.09909911773955937,1.0,空單止損: +3.3%
2022-10-18 00:00:00-04:00,BUY_SHORT,SQQQ,1140.884765625,36,0.25,41.0718515625,41.0718515625,26.0,57.0,38.4,30.5,,,,,,
2022-10-21 00:00:00-04:00,SELL_SHORT_TRAILING,SQQQ,1090.28173828125,36,,39.250142578125,39.250142578125,38.0,57.0,45.6,29.690000534057617,1821.708984375,1743.20869921875,0.014513251486798821,0.044354196732593436,3.0,空單反彈: +2.3%
2022-11-02 00:00:00-04:00,BUY_SHORT,SQQQ,1190.2783203125,70,0.5,83.31948242187501,83.31948242187501,26.0,57.0,38.4,25.860000610351562,,,,,,
2022-11-04 00:00:00-04:00,SELL_SHORT_TRAILING,SQQQ,1200.559814453125,70,,84.03918701171875,84.03918701171875,26.0,57.0,38.4,24.549999237060547,-719.70458984375,-887.7829638671875,-0.0037637692290358443,-0.008637890790051237,2.0,空單反彈: +1.6%
2022-11-09 00:00:00-05:00,BUY_SHORT,SQQQ,1217.0914306640625,68,0.5,82.76221728515625,82.76221728515625,26.0,57.0,38.4,26.09000015258789,,,,,,
2022-11-10 00:00:00-05:00,SELL_SHORT_STOP,SQQQ,949.1581420898438,68,,64.54275366210938,64.54275366210938,54.0,57.0,55.2,23.530000686645508,18219.463623046875,18090.378115722655,0.07378857168638125,0.22014228497856608,1.0,空單止損: +7.4%
2022-12-19 00:00:00-05:00,BUY_SHORT,SQQQ,1054.59765625,122,0.7,128.6609140625,128.6609140625,26.0,57.0,38.4,22.420000076293945,,,,,,
2022-12-22 00:00:00-05:00,SELL_SHORT_REEVAL,SQQQ,1086.8917236328125,122,,132.60079028320314,132.60079028320314,26.0,63.0,40.800000000000004,21.969999313354492,-3939.876220703125,-4205.077801269531,-0.011084120329555329,-0.0306221687403001,3.0,空單重估賣出
2022-12-27 00:00:00-05:00,BUY_SHORT,SQQQ,1128.5474853515625,111,0.7,125.26877087402345,125.26877087402345,26.0,57.0,38.4,21.649999618530273,,,,,,
2022-12-29 00:00:00-05:00,SELL_SHORT_TRAILING,SQQQ,1089.1158447265625,111,,120.89185876464845,120.89185876464845,26.0,57.0,38.4,21.440000534057617,4376.912109375,4135.128391845703,0.010850978782031211,0.03494016967546239,2.0,空單反彈: +2.4%
2022-12-30 00:00:00-05:00,BUY_SHORT,SQQQ,1092.1492919921875,118,0.7,128.87361645507812,128.87361645507812,26.0,57.0,38.4,21.670000076293945,,,,,,
2023-01-05 00:00:00-05:00,SELL_SHORT_REEVAL,SQQQ,1151.195068359375,118,,135.84101806640626,135.84101806640626,26.0,63.0,40.800000000000004,22.459999084472656,-6967.401611328125,-7239.083647460938,-0.017650420507337734,-0.05406383248162182,3.0,空單重估賣出
2023-01-06 00:00:00-05:00,BUY_SHORT,SQQQ,1059.5927734375,116,0.7,122.91276171875,122.91276171875,26.0,57.0,38.4,21.1299991607666,,,,,,
2023-01-11 00:00:00-05:00,SELL_SHORT_STOP,SQQQ,959.7001342773438,116,,111.32521557617187,111.32521557617187,46.0,57.0,50.4,21.09000015258789,11587.546142578125,11364.895711425781,0.032552051840352175,0.09427455685271188,3.0,空單止損: +3.3%
2023-01-26 00:00:00-05:00,BUY_LONG,TQQQ,10.88737678527832,16430,0.95,178.8796005821228,178.8796005821228,78.0,51.0,67.2,18.729999542236328,,,,,,
2023-02-02 00:00:00-05:00,SELL_LONG_PROFIT,TQQQ,12.917960166931152,16430,,212.24208554267884,212.24208554267884,78.0,51.0,67.2,18.729999542236328,33362.48496055603,32938.00078947067,0.06265765447155722,0.18650804704385207,5.0,多單止盈: 18.7%
2023-02-03 00:00:00-05:00,BUY_LONG,TQQQ,12.250699043273926,17156,0.95,210.17299278640746,210.17299278640746,78.0,57.0,69.6,18.329999923706055,,,,,,
2023-02-09 00:00:00-05:00,SELL_LONG_TRAILING,TQQQ,11.67464828491211,17156,,200.29026597595214,200.29026597595214,78.0,57.0,69.6,20.709999084472656,-9882.726810455322,-10283.307342407226,-0.014697130066365222,-0.04702186841150824,4.0,多單回落: -2.6%
2023-02-10 00:00:00-05:00,BUY_LONG,TQQQ,11.434626579284668,12913,0.7,147.6553330183029,147.6553330183029,78.0,57.0,69.6,20.530000686645508,,,,,,
2023-02-17 00:00:00-05:00,SELL_LONG_TRAILING,TQQQ,11.540237426757812,12913,,149.01908589172365,149.01908589172365,74.0,57.0,67.2,20.020000457763672,1363.7528734207153,1065.714701637268,0.004871663186808396,0.00923605565436413,5.0,多單回落: -2.6%
2023-02-21 00:00:00-05:00,BUY_LONG,TQQQ,10.728962898254395,13832,0.7,148.4030148086548,148.4030148086548,66.0,57.0,62.400000000000006,22.8700008392334,,,,,,
2023-03-02 00:00:00-05:00,SELL_LONG_REEVAL,TQQQ,10.613752365112305,13832,,146.8094227142334,146.8094227142334,62.0,57.0,60.0,19.59000015258789,-1593.5920944213867,-1887.2109398498535,-0.0014287648827471218,-0.010738273049749723,7.0,多單重估賣出
2023-03-06 00:00:00-05:00,BUY_LONG,TQQQ,11.309813499450684,17650,0.95,199.61820826530456,199.61820826530456,70.0,57.0,64.8,18.610000610351562,,,,,,
2023-03-10 00:00:00-05:00,SELL_LONG_STOP,TQQQ,10.023300170898438,17650,,176.91124801635743,176.91124801635743,26.0,57.0,38.4,24.799999237060547,-22706.960248947144,-23060.782744979857,-0.03823073206439131,-0.11375194901443175,4.0,多單止損: -3.8%
2023-03-15 00:00:00-04:00,BUY_LONG,TQQQ,11.093795776367188,8431,0.5,93.53179219055176,93.53179219055176,70.0,57.0,64.8,26.139999389648438,,,,,,
2023-03-30 00:00:00-04:00,SELL_LONG_PROFIT,TQQQ,13.0077543258667,8431,,109.66837672138215,109.66837672138215,78.0,51.0,67.2,19.020000457763672,16136.584530830383,15917.24777738762,0.05766805945510071,0.17252512918768215,4.0,多單止盈: 17.3%
2023-03-31 00:00:00-04:00,BUY_LONG,TQQQ,13.64510440826416,14132,0.95,192.8326154975891,192.8326154975891,78.0,51.0,67.2,18.700000762939453,,,,,,
2023-04-25 00:00:00-04:00,SELL_LONG_STOP,TQQQ,12.167610168457031,14132,,171.95266690063477,171.95266690063477,66.0,57.0,62.400000000000006,18.760000228881836,-20879.948596954346,-21223.853930755617,-0.03408823560437586,-0.10828017108555682,2.0,多單止損: -3.4%
2023-04-27 00:00:00-04:00,BUY_LONG,TQQQ,13.369885444641113,12915,0.95,172.67207051754,172.67207051754,74.0,57.0,67.2,17.030000686645508,,,,,,
2023-05-18 00:00:00-04:00,SELL_LONG_PROFIT,TQQQ,15.431617736816406,12915,,199.2993430709839,199.2993430709839,78.0,51.0,67.2,16.049999237060547,26627.27255344391,26228.673867301943,0.05281709087647944,0.15420717707059126,1.0,多單止盈: 15.4%
2023-05-19 00:00:00-04:00,BUY_LONG,TQQQ,15.325393676757812,12893,0.95,197.59030067443848,197.59030067443848,78.0,51.0,67.2,16.809999465942383,,,,,,
2023-06-02 00:00:00-04:00,SELL_LONG_PROFIT,TQQQ,17.778230667114258,12893,,229.21472799110413,229.21472799110413,78.0,51.0,67.2,14.600000381469727,31624.42731666565,31165.99786068344,0.05390622151768759,0.16005050454764952,2.0,多單止盈: 16.0%
2023-06-05 00:00:00-04:00,BUY_LONG,TQQQ,17.816858291625977,12751,0.95,227.18276007652284,227.18276007652284,78.0,51.0,67.2,14.729999542236328,,,,,,
2023-06-26 00:00:00-04:00,SELL_LONG_TRAILING,TQQQ,18.1202335357666,12751,,231.05109781455994,231.05109781455994,66.0,57.0,62.400000000000006,14.25,3868.3377380371094,3406.2355424079897,0.009215627605470952,0.01702742645055515,7.0,多單回落: -3.3%
2023-06-27 00:00:00-04:00,BUY_LONG,TQQQ,19.016313552856445,12117,0.95,230.42067131996154,230.42067131996154,74.0,57.0,67.2,13.739999771118164,,,,,,
2023-07-17 00:00:00-04:00,SELL_LONG_PROFIT,TQQQ,21.912843704223633,12117,,265.5179271640778,265.5179271640778,74.0,51.0,64.8,13.479999542236328,35097.25584411621,34566.21998978806,0.05161751275312412,0.1523181737257429,6.0,多單止盈: 15.2%
2023-07-18 00:00:00-04:00,BUY_LONG,TQQQ,22.435958862304688,11734,0.95,263.26354129028323,263.26354129028323,78.0,51.0,67.2,13.300000190734863,,,,,,
2023-07-21 00:00:00-04:00,SELL_LONG_STOP,TQQQ,20.677698135375977,11734,,242.6321099205017,242.6321099205017,74.0,57.0,67.2,13.600000381469727,-20631.431369781494,-21116.695589622497,-0.02620927716554237,-0.07836797783948589,3.0,多單止損: -2.6%
2023-07-24 00:00:00-04:00,BUY_LONG,TQQQ,20.760042190551758,11715,0.95,243.20389426231384,243.20389426231384,78.0,57.0,69.6,13.90999984741211,,,,,,
2023-08-03 00:00:00-04:00,SELL_LONG_TRAILING,TQQQ,20.207860946655273,11715,,236.73509099006654,236.73509099006654,66.0,57.0,62.400000000000006,15.920000076293945,-6468.803272247314,-6942.2734542274475,-0.0064856265273015275,-0.026598271758223657,1.0,多單回落: -2.6%
2023-08-04 00:00:00-04:00,BUY_LONG,TQQQ,19.926931381225586,11874,0.95,236.61238322067263,236.61238322067263,66.0,57.0,62.400000000000006,17.100000381469727,,,,,,
2023-08-15 00:00:00-04:00,SELL_LONG_REEVAL,TQQQ,18.963035583496094,11874,,225.16708451843263,225.16708451843263,42.0,57.0,48.0,16.459999084472656,-11445.29870223999,-11895.632871276855,-0.015105675199304508,-0.04837151186447297,7.0,多單重估賣出
2023-08-29 00:00:00-04:00,BUY_LONG,TQQQ,20.038330078125,11244,0.95,225.31098339843751,225.31098339843751,66.0,57.0,62.400000000000006,14.449999809265137,,,,,,
2023-09-19 00:00:00-04:00,SELL_LONG_REEVAL,TQQQ,19.181001663208008,11244,,215.67118270111084,215.67118270111084,54.0,57.0,55.2,14.109999656677246,-9639.80069732666,-10071.143062728881,-0.011645968130378433,-0.04278442422968676,7.0,多單重估賣出
2023-10-16 00:00:00-04:00,BUY_LONG,TQQQ,18.796512603759766,11478,0.95,215.7463716659546,215.7463716659546,70.0,57.0,64.8,17.209999084472656,,,,,,
2023-10-19 00:00:00-04:00,SELL_LONG_STOP,TQQQ,17.352872848510742,11478,,199.1762745552063,199.1762745552063,46.0,57.0,50.4,21.399999618530273,-16570.09711074829,-16968.449659858703,-0.02555416687731594,-0.0768035957351078,3.0,多單止損: -2.6%
2023-11-03 00:00:00-04:00,BUY_LONG,TQQQ,18.266695022583008,10928,0.95,199.6184432067871,199.6184432067871,66.0,57.0,62.400000000000006,14.90999984741211,,,,,,
2023-11-20 00:00:00-05:00,SELL_LONG_PROFIT,TQQQ,21.72755241394043,10928,,237.43869277954101,237.43869277954101,78.0,51.0,67.2,13.40999984741211,37820.249572753906,37345.37218719482,0.06263075887589502,0.1894627017683705,4.0,多單止盈: 18.9%
2023-11-21 00:00:00-05:00,BUY_LONG,TQQQ,21.33382797241211,11020,0.95,235.09878425598146,235.09878425598146,78.0,51.0,67.2,13.350000381469727,,,,,,
2023-12-19 00:00:00-05:00,SELL_LONG_PROFIT,TQQQ,24.799541473388672,11020,,273.29094703674315,273.29094703674315,78.0,51.0,67.2,12.529999732971191,38192.16278076172,37645.58088668823,0.055363971753069126,0.1624515537229539,5.0,多單止盈: 16.2%
2023-12-20 00:00:00-05:00,BUY_LONG,TQQQ,23.69765281677246,11430,0.95,270.8641716957092,270.8641716957092,74.0,57.0,67.2,13.670000076293945,,,,,,
2024-01-03 00:00:00-05:00,SELL_LONG_TRAILING,TQQQ,22.745643615722656,11430,,259.98270652771,259.98270652771,66.0,57.0,62.400000000000006,14.039999961853027,-10881.465167999268,-11401.430581054687,-0.011264645200522831,-0.04017314323957022,1.0,多單回落: -3.2%
2024-01-04 00:00:00-05:00,BUY_LONG,TQQQ,22.364845275878906,11627,0.95,260.03605602264406,260.03605602264406,66.0,57.0,62.400000000000006,14.130000114440918,,,,,,
2024-01-19 00:00:00-05:00,SELL_LONG_PROFIT,TQQQ,26.626907348632812,11627,,309.5910517425537,309.5910517425537,74.0,57.0,67.2,13.300000190734863,49554.99571990967,48935.81361642456,0.06283436550850999,0.19056970974669143,3.0,多單止盈: 19.1%
2024-01-22 00:00:00-05:00,BUY_LONG,TQQQ,26.734312057495117,11465,0.95,306.50888773918155,306.50888773918155,74.0,57.0,67.2,13.1899995803833,,,,,,
2024-01-31 00:00:00-05:00,SELL_LONG_TRAILING,TQQQ,25.699308395385742,11465,,294.6425707530975,294.6425707530975,74.0,57.0,67.2,14.350000381469727,-11866.316986083984,-12455.60212759018,-0.011286946621582075,-0.03871443035016141,7.0,多單回落: -2.6%
2024-02-01 00:00:00-05:00,BUY_LONG,TQQQ,26.607378005981445,11075,0.95,294.67671141624453,294.67671141624453,78.0,57.0,69.6,13.880000114440918,,,,,,
2024-02-21 00:00:00-05:00,SELL_LONG_TRAILING,TQQQ,27.037002563476562,11075,,299.43480339050296,299.43480339050296,62.0,57.0,60.0,15.34000015258789,4758.091974258423,4159.222367477417,0.008841432426582089,0.01614682053220486,6.0,多單回落: -2.6%
2024-02-22 00:00:00-05:00,BUY_LONG,TQQQ,29.375520706176758,10166,0.95,298.6315434989929,298.6315434989929,74.0,57.0,67.2,14.539999961853027,,,,,,
2024-03-15 00:00:00-04:00,SELL_LONG_TRAILING,TQQQ,28.198938369750977,10166,,286.67040746688843,286.67040746688843,66.0,57.0,62.400000000000006,14.40999984741211,-11961.136032104492,-12534.47684703827,-0.009473348748951956,-0.04005315678296666,2.0,多單回落: -2.6%
