Date,Close,High,Low,Open,Volume,Returns,Log_Returns,MA_50,MA_200,Vol_20,Regime,Cumulative,Peak,Drawdown,Month,Year,DayOfWeek,Quarter,Overnight_Return,Intraday_Return
2013-05-20,0.7455209493637085,0.7527655485412007,0.7365889553616061,0.7430400008176503,151363200,-0.004505991978434931,-0.004516174560224649,0.6300942003726959,0.5725485700368881,0.23989854996183055,Bull,3.6180635520355513,3.6344403109226695,-0.004505991978434958,5,2013,0,2,-0.007818802187079865,0.0033389165365633744
2013-05-21,0.7482999563217163,0.7560409936815742,0.7366879175851054,0.7450244324621512,160915200,0.003727604114115879,0.0037206738148356233,0.633008006811142,0.5737772125005722,0.2313783110089082,Bull,3.6315502606172516,3.6344403109226695,-0.000795184418556099,5,2013,1,2,-0.0006659999319684751,0.004396532136188069
2013-05-22,0.7300387620925903,0.7683466053601006,0.7168394454437315,0.7506818318663736,316982400,-0.02440357516374747,-0.024706277226573373,0.6357034695148468,0.574940849095583,0.258672978769641,Bull,3.542927450871352,3.6344403109226695,-0.02517935423957625,5,2013,2,2,0.003183049156337603,-0.02749909335418399
2013-05-23,0.7220994830131531,0.7300387096755678,0.7046319350229371,0.7090983569407912,145737600,-0.010875147309548416,-0.01093471398194367,0.6382778525352478,0.5759233637154102,0.26638086479276984,Bull,3.5043975929360833,3.6344403109226695,-0.03578067236260992,5,2013,3,2,-0.028683963426510917,0.01833472880751219
2013-05-24,0.7217022776603699,0.7221986603948224,0.7026474500377697,0.7086020552758994,67747200,-0.0005500701248610795,-0.0005502214689346589,0.6407232177257538,0.576844841092825,0.2614830334861239,Bull,3.502469928514574,3.6344403109226695,-0.03631106060855687,5,2013,4,2,-0.018691922726397858,0.01848741799001674
2013-05-28,0.7365888357162476,0.7552463744113251,0.729443275747954,0.7469099161755807,161817600,0.02062700716996102,0.020417151349316195,0.6435794615745545,0.5777742601931095,0.2567158204290821,Bull,3.574715400842617,3.6344403109226695,-0.016433041946117433,5,2013,1,2,0.034928029598201515,-0.013818373857158561
2013-05-29,0.7254732251167297,0.7334134181464191,0.7130685404089419,0.7274587560710148,159638400,-0.015090658533684076,-0.01520568116639938,0.6462947762012482,0.5786525698006153,0.26308395411516605,Bull,3.5207705913733998,3.6344403109226695,-0.031275715055122916,5,2013,2,2,-0.012395082850196526,-0.0027294069082471895
2013-05-30,0.73728346824646,0.7469099771436103,0.7256723937515895,0.7256723937515895,86121600,0.01627936458692858,0.016148276504917743,0.6492939329147339,0.5795666073262692,0.25593177454328,Bull,3.5780864994573034,3.6344403109226695,-0.015505499236293597,5,2013,3,2,0.00027453616200334707,0.016000435726710505
2013-05-31,0.716244101524353,0.745223691828575,0.7147550098943979,0.7281534272915591,123331200,-0.02853633321271465,-0.028951409950690732,0.6516480052471161,0.5803640337288379,0.2621330509409602,Bull,3.475981030844874,3.6344403109226695,-0.04359936235617184,5,2013,4,2,-0.012383352330706088,-0.01635551701171556
2013-06-03,0.7204123139381409,0.7208096018631065,0.6927227766223165,0.7178322707284553,222633600,0.0058195416966322355,0.005802673575370205,0.6544685244560242,0.5811654280126095,0.23572779884450862,Bull,3.496209647390579,3.6344403109226695,-0.03803354896671787,6,2013,0,2,0.002217357463359715,0.0035942145747602794
2013-06-04,0.7095949053764343,0.7334134995333351,0.7004638129911063,0.7244815054290451,138556800,-0.01501557976233514,-0.01512945495273764,0.6567531251907348,0.5819087673723697,0.24038090030919967,Bull,3.4437120325643398,3.6344403109226695,-0.05247803294089864,6,2013,1,2,0.005648420234046103,-0.020547936615434748
2013-06-05,0.6824017763137817,0.710190411763384,0.6800199224804372,0.7021511794773946,190560000,-0.03832204664466532,-0.03907565218558417,0.6586149382591248,0.5824962909519672,0.2783941192144462,Bull,3.311741939421614,3.6344403109226695,-0.08878901395938257,6,2013,2,2,-0.010490106175566338,-0.028126995639759733
2013-06-06,0.6907381415367126,0.6913335622734731,0.6649349862169474,0.6842870971613907,190944000,0.012216212665744353,0.012142196924796242,0.6604628574848175,0.5830242671072483,0.2760143021808882,Bull,3.352198883247653,3.6344403109226695,-0.07765746677054781,6,2013,3,2,0.002762772479569353,0.009427394440261416
2013-06-07,0.7196186780929565,0.7218014334729159,0.6947082811653388,0.7007620385285516,233088000,0.04181112178341895,0.04096066181758323,0.662824878692627,0.5836564539372922,0.31419858252309885,Bull,3.4923580789973614,3.6344403109226695,-0.03909329078766406,6,2013,4,2,0.014511862584478674,0.026908762928996355
2013-06-10,0.7199157476425171,0.7302367696679591,0.7160457122085795,0.7241830709001326,135331200,0.00041281522923752867,0.000412730044473689,0.6651233661174775,0.5842787127196789,0.3088405135239238,Bull,3.4937997775983223,3.6344403109226695,-0.03869661386422468,6,2013,0,2,0.006342793685222281,-0.005892602891574561
2013-06-11,0.6990746259689331,0.7182285479926882,0.6918299709453227,0.6985782432454833,222105600,-0.02894938989990381,-0.02937669042180943,0.6672392523288727,0.5848310025036335,0.32587732114902274,Bull,3.392656405604431,3.6344403109226695,-0.06652576040156707,6,2013,1,2,-0.029638891032606196,0.0007105613841387193
2013-06-12,0.6748589277267456,0.7119767888753105,0.671584311709147,0.7118776940336291,223488000,-0.034639646959899295,-0.035253824508624645,0.6686028563976287,0.5852304591238499,0.34117474337751835,Bull,3.2751359854580526,3.6344403109226695,-0.09886097850741725,6,2013,2,2,0.018314308071117003,-0.05200158203739802
2013-06-13,0.6990746259689331,0.7043347154924408,0.6664231939511606,0.6718814731217153,151699200,0.03588260782702801,0.03525382450862459,0.6707723271846772,0.5858169905841351,0.3671351762998633,Bull,3.392656405604431,3.6344403109226695,-0.06652576040156707,6,2013,3,2,-0.004411965942363372,0.04047313988414092
2013-06-14,0.6867680549621582,0.7024492283413885,0.6831952465519753,0.7000673749972209,124339200,-0.017604087674785385,-0.017760882504659712,0.6726897203922272,0.5862903840839863,0.3712949154563697,Bull,3.3329317847897486,3.6344403109226695,-0.08295872275761144,6,2013,4,2,0.0014200902041208163,-0.018997200141080084
2013-06-17,0.7058229446411133,0.7180304623075494,0.6954028251267241,0.7026474806263028,158851200,0.027745742600105316,0.02736780434028009,0.6752779948711395,0.5868446607887745,0.3707901825370645,Bull,3.4254064521942347,3.6344403109226695,-0.057514731525572294,6,2013,0,2,0.02312196315686177,0.004519284708713434
2013-06-18,0.7224959135055542,0.7275578132744593,0.708701119334078,0.7089993124041445,101404800,0.023622027295979287,0.023347344509216876,0.6780230736732483,0.5874827979505062,0.3822377355365407,Bull,3.5063214969077903,3.6344403109226695,-0.03525131878761105,6,2013,1,2,0.004500233078490012,0.019036127208140963
2013-06-19,0.699769139289856,0.7261686795032092,0.6968909034092553,0.7235876712802336,175708800,-0.03145592077528547,-0.03196128429031754,0.6800833773612976,0.58800631031394,0.3962551208853984,Bull,3.3960269256883784,3.6344403109226695,-0.06559837687188912,6,2013,2,2,0.00151109197197008,-0.03291727172221692
2013-06-20,0.648162841796875,0.6823024512844568,0.6427036548690938,0.6751568921951139,241257600,-0.0737476041675007,-0.07660851578139422,0.6804128730297089,0.5883625973761082,0.4643762888982874,Bull,3.1455780762305374,3.6344403109226695,-0.13450825790781124,6,2013,3,2,-0.03517195273818341,-0.03998189266864194
2013-06-21,0.6390318274497986,0.6543157127226878,0.6229543318005675,0.64865833551179,236985600,-0.01408753133975238,-0.014187702498410067,0.6805815827846527,0.5886116962134839,0.4650073295488881,Bull,3.1012646465000016,3.6344403109226695,-0.14670089994883187,6,2013,4,2,0.0007644586868653658,-0.01484064496665427
2013-06-24,0.6192824840545654,0.6346654655242254,0.6039985974135765,0.6235498651407055,221136000,-0.030905101353163267,-0.0313927372665941,0.6803691971302033,0.5887744577229023,0.4729818808347497,Bull,3.005419748276937,3.6344403109226695,-0.17307219512047617,6,2013,0,2,-0.024227216304510746,-0.006843688572007234
2013-06-25,0.6324818134307861,0.6409173673556793,0.6225580198363674,0.6375437136644069,132422400,0.021313907168505786,0.02108994263297352,0.681186957359314,0.5890166108310223,0.47352379195250177,Bull,3.0694769857941058,3.6344403109226695,-0.15544713265221774,6,2013,1,2,0.029487721807149425,-0.007939691232349388
2013-06-26,0.6497502326965332,0.6536212343416539,0.6429028654406379,0.6494529482202223,119865600,0.027302633686931754,0.026936564934771656,0.6818558561801911,0.5891520760953426,0.48780519476048867,Bull,3.15328179154771,3.6344403109226695,-0.13238861508577335,6,2013,2,2,0.02683260518967212,0.00045774598009851175
2013-06-27,0.6569950580596924,0.6704925718109596,0.6569950580596924,0.6598732949843745,113683200,0.011150169709200908,0.011088464823215755,0.683390154838562,0.5893371663987637,0.4851642232259339,Bull,3.1884414186643997,3.6344403109226695,-0.12271460090234494,6,2013,3,2,0.015579928684026134,-0.004361802404430182
2013-06-28,0.6587812900543213,0.6727751836007972,0.6476665981955863,0.6518348844834676,156076800,0.002718790609938848,0.002715101384057479,0.6854623711109161,0.5896453167498111,0.47794103158994045,Bull,3.1971101232538044,3.6344403109226695,-0.12032944559704181,6,2013,4,2,-0.007854204552868893,0.010656695025394791
2013-07-01,0.6728742122650146,0.6892499577423599,0.6711868745135786,0.6747596828678881,103891200,0.021392414179721708,0.021166808318886475,0.687355945110321,0.5900368319451809,0.48521217256448806,Bull,3.265504027188631,3.6344403109226695,-0.10151116875554833,7,2013,0,3,0.02425447269798653,-0.0027942846182803516
2013-07-02,0.6731724739074707,0.6861726366005056,0.6633468666140908,0.672476992887479,124377600,0.0004432650813768202,0.0004431668684324769,0.6889001882076263,0.5904040379822254,0.4832158018639898,Bull,3.266951511096979,3.6344403109226695,-0.10111290003065054,7,2013,1,3,-0.0005903322943504596,0.0010342079020511097
2013-07-03,0.6823025941848755,0.6914327203780294,0.6650341419053214,0.6667214798138226,53769600,0.013562824731095269,0.013471672883266792,0.690275719165802,0.5906973062455654,0.46656322924562615,Bull,3.3112606018469743,3.6344403109226695,-0.08892145184072374,7,2013,2,3,-0.009582973671224182,0.023369750102252285
2013-07-05,0.6973873972892761,0.6981819731487738,0.6774398065741206,0.6935173608220871,114441600,0.022108670306936196,0.02186781715316943,0.6919827115535736,0.5909861068427563,0.47118208698651887,Bull,3.384468170793556,3.6344403109226695,-0.0687787165957482,7,2013,4,3,0.016436646632729923,0.005580302218536337
2013-07-08,0.6996699571609497,0.7091973687681488,0.6922271140471646,0.7084037585279978,88281600,0.0032730156589375614,0.0032676710021074225,0.6935368609428406,0.5912803654372693,0.44599046502761447,Bull,3.3955455881137393,3.6344403109226695,-0.06573081475323016,7,2013,0,3,0.015796616459577306,-0.012328846737341026
2013-07-09,0.7124731540679932,0.7169386684994424,0.6999684075388453,0.7092967243646409,84316800,0.01829890904419429,0.018133498844809897,0.695452276468277,0.5916326846182346,0.45124231365093564,Bull,3.4576803679860477,3.6344403109226695,-0.048634707909606036,7,2013,1,3,0.013759011810016375,0.004478280519619737
2013-07-10,0.724481463432312,0.7278551171671279,0.7098921487380312,0.7098921487380312,100867200,0.016854402577493932,0.01671394317691511,0.6972803628444671,0.5920237092673779,0.44162991089689874,Bull,3.515957504892382,3.6344403109226695,-0.03260001427845944,7,2013,2,3,-0.0036226001151415943,0.02055145238641698
2013-07-11,0.7696376442909241,0.7696376442909241,0.7465136239274431,0.7476054842897433,153024000,0.06232896649236497,0.060463636145868846,0.6997336745262146,0.5926479555666446,0.46781736461738105,Bull,3.7351035024033985,3.7351035024033985,0.0,7,2013,3,3,0.031918029686886173,0.029470302805646664
2013-07-12,0.777675986289978,0.7793632675029413,0.7634839023825836,0.769835852867061,83510400,0.010444320205334812,0.01039015511167801,0.7025125002861023,0.5933123935759067,0.4555477899628176,Bull,3.7741141193825674,3.7741141193825674,0.0,7,2013,4,3,0.0002575349290763196,0.010184162498691585
2013-07-15,0.7837293744087219,0.7846230447729505,0.7738056411800694,0.7801565669507923,91622400,0.007783946303424605,0.007753807690596023,0.7049499142169953,0.594066645950079,0.44713018390004344,Bull,3.803491621030838,3.803491621030838,0.0,7,2013,0,3,0.003189735448368758,0.004579603132604193
2013-07-16,0.7806532979011536,0.7870052486877338,0.7743014039024467,0.7851197777165031,85219200,-0.003924921800830927,-0.003932644520405763,0.7068633437156677,0.5949325506389141,0.44174786742969396,Bull,3.7885632138481764,3.803491621030838,-0.003924921800830912,7,2013,1,3,0.0017740859959858302,-0.00568891517207748
2013-07-17,0.7862106561660767,0.7912725567267229,0.7795614777907112,0.7873025165840798,79104000,0.007118855809441271,0.007093636373705474,0.7087112665176392,0.595906134992838,0.4365847745766664,Bull,3.815533449092515,3.815533449092515,0.0,7,2013,2,3,0.008517505403234926,-0.0013868372004454121
2013-07-18,0.7804549336433411,0.7915696232856039,0.7765839326155901,0.7858141172391353,101136000,-0.007320840130561335,-0.0073477689890767885,0.7104778170585633,0.5967253927886486,0.418166343590498,Bull,3.7876005386988996,3.815533449092515,-0.007320840130561299,7,2013,3,3,-0.000504367275909301,-0.006819912595389721
2013-07-19,0.756735622882843,0.7605065646137351,0.7489945843603661,0.7602093369012556,108595200,-0.030391646894678326,-0.030863048702832845,0.7115536189079285,0.5974999915063381,0.32719399894941165,Bull,3.6724891205486694,3.815533449092515,-0.037489994637019165,7,2013,4,3,-0.02594076335397666,-0.004569417724559988
2013-07-22,0.7621937990188599,0.7676520212065319,0.7555446217797932,0.764773841973753,85852800,0.007212791324959111,0.007186903553138977,0.7127882206439972,0.5983147858083249,0.3167140922554718,Bull,3.6989780182183694,3.815533449092515,-0.03054761082015076,7,2013,0,3,0.010622229016109763,-0.003373602512651952
2013-07-23,0.7452237010002136,0.7666603854268376,0.7440328024815607,0.7666603854268376,86428800,-0.022264807245206075,-0.022516409664927437,0.7134452342987061,0.5990253745019436,0.30346933577223273,Bull,3.616620985638483,3.815533449092515,-0.052132281398644606,7,2013,1,3,0.005860171538691894,-0.02796112181365562
2013-07-24,0.7522692084312439,0.7682476116383311,0.747704599376314,0.76735490630935,105744000,0.009454218138223558,0.009409806715346462,0.7141875720024109,0.5997141267359257,0.30023311689695287,Bull,3.6508133093599864,3.815533449092515,-0.04317093322080707,7,2013,2,3,0.029697398619277227,-0.01965934895843946
2013-07-25,0.7658658027648926,0.7694386118652501,0.7514755850988685,0.7633848541202701,81110400,0.018074107222868507,0.01791271235781247,0.7149914407730102,0.6004351343214512,0.294452903413611,Bull,3.716798500564034,3.815533449092515,-0.025877102073882764,7,2013,3,3,0.014776154020987198,0.0032499317103711345
2013-07-26,0.7785696387290955,0.7791650595389541,0.754254663145045,0.757628316885825,77654400,0.016587548260204477,0.016451477539564163,0.7159422039985657,0.6012732531130314,0.2957522780682817,Bull,3.7784510750655955,3.815533449092515,-0.009718791493163074,7,2013,4,3,-0.01075578234375918,0.02764062717368887
2013-07-29,0.7749967575073242,0.7842259779552063,0.7683466146916313,0.7745994696106624,72345600,-0.004589032302368512,-0.004599594236195612,0.7168751108646393,0.6021743904054165,0.29883002310198586,Bull,3.7611116410292005,3.815533449092515,-0.014263223947429474,7,2013,0,3,-0.005099311507848925,0.0005128946148924562
2013-07-30,0.7865087389945984,0.7967307249134761,0.7784695082118234,0.7835314080626647,120960000,0.014854231809047658,0.014744988199041565,0.7176273763179779,0.6032859213650227,0.2959243371754564,Bull,3.816980065204756,3.816980065204756,0.0,7,2013,1,3,0.011012498404239901,0.003799887153592696
2013-07-31,0.7914705276489258,0.8045707478929718,0.7868059163311394,0.7914705276489258,110179200,0.006308624950143615,0.006288808873558915,0.7185463678836822,0.6044565032422543,0.29466874341888805,Bull,3.8410599608783076,3.8410599608783076,0.0,7,2013,2,3,0.006308624950143615,0.0
2013-08-01,0.81558758020401,0.8187630446211468,0.8049683042903477,0.8075482910459427,77596800,0.030471194709832394,0.030016168225845487,0.7198921203613281,0.6057724790275096,0.30462673724574113,Bull,3.958101646838372,3.958101646838372,0.0,8,2013,3,3,0.020313786597684347,0.00995518069594925
2013-08-02,0.8291839957237244,0.8294812802030458,0.8104263956540666,0.8161828680704665,97104000,0.016670699566456504,0.016533268730021415,0.7218750250339508,0.6071569322049618,0.30215638534751826,Bull,4.024085970246311,4.024085970246311,0.0,8,2013,4,3,0.0007298883417370394,0.015929184698514565
2013-08-05,0.8309704065322876,0.8325576842458559,0.8231293647957257,0.8263057942225239,79440000,0.002154420270743529,0.0021521028352817625,0.7240524435043335,0.6084952394664288,0.3024567595046405,Bull,4.032755542631825,4.032755542631825,0.0,8,2013,0,3,-0.003471125246077955,0.005645140506551405
2013-08-06,0.8161828517913818,0.8296793965197821,0.8058608622934607,0.82729754309715,93820800,-0.017795525116972022,-0.017955769407908866,0.7259420549869537,0.6096370439231396,0.31433541468525505,Bull,3.960990540082312,4.032755542631825,-0.017795525116971998,8,2013,1,3,-0.004419968998011337,-0.013434938128980889
2013-08-07,0.8115182518959045,0.8155874432127455,0.7936543225653165,0.8085409208761623,120585600,-0.005715140774201877,-0.005731534683408416,0.7274406433105469,0.610764457732439,0.315160654926657,Bull,3.9383529215404596,4.032755542631825,-0.023408961959979557,8,2013,2,3,-0.009363013322868596,0.0036823504449421396
2013-08-08,0.822335958480835,0.8287869483727511,0.8074493557745683,0.8250160058140547,130598400,0.01333020737322621,0.013242141916209461,0.7293778979778289,0.6120461924374103,0.23706206824782047,Bull,3.9908519826935454,4.032755542631825,-0.010390800904071799,8,2013,3,3,0.016632717608773495,-0.00324847919838267
2013-08-09,0.813502848148346,0.8277939694370565,0.8063572875039907,0.8198547983372032,98534400,-0.01074148617896642,-0.010799592414457942,0.7309022855758667,0.6134882061183453,0.24064086938994783,Bull,3.947984301279142,4.032755542631825,-0.02102067443873871,8,2013,4,3,-0.0030172098374676715,-0.0077476526352471264
2013-08-12,0.8185645937919617,0.8231292017611286,0.8036779977298906,0.8037770925408658,68822400,0.00622216093666661,0.0062028832180245535,0.7329486954212189,0.6149143420159817,0.24023783329818274,Bull,3.972549294977134,4.032755542631825,-0.014929307521427196,8,2013,0,3,-0.011955404495039401,0.01839751516723398
2013-08-13,0.8321611881256104,0.8382148872249578,0.8045707511627289,0.8219382381634658,154483200,0.016610288835805953,0.016473846809477322,0.7351836729049682,0.6164873619377613,0.2442221432226685,Bull,4.038534486181182,4.038534486181182,0.0,8,2013,1,3,0.00412141497090146,0.01243761329925075
2013-08-14,0.8229311108589172,0.8352377224647929,0.819755647073906,0.8316649139946405,94368000,-0.011091694011208686,-0.011153665521330361,0.7374503970146179,0.6180400313436984,0.24896635633656047,Bull,3.993740297406746,4.038534486181182,-0.011091694011208705,8,2013,2,3,-0.0005963677927441902,-0.0105015890279333
2013-08-15,0.7816460132598877,0.7960362298074259,0.7747977369003584,0.7958380969300157,132883200,-0.05016835194860858,-0.051470522669037386,0.73943528175354,0.6193862752616406,0.31010896745426886,Bull,3.793380928575104,4.038534486181182,-0.06070359395095668,8,2013,3,3,-0.032922578295312865,-0.01783287797464672
2013-08-16,0.7788667678833008,0.7921651222873324,0.7762867249427844,0.7818440987073347,70176000,-0.0035556317430648354,-0.0035619680257283183,0.7411978542804718,0.6206918273866177,0.2888291727872844,Bull,3.7798930629319254,4.038534486181182,-0.0640433860684514,8,2013,4,3,0.00025342091443780745,-0.0038080876084586324
2013-08-19,0.7757903933525085,0.8001053674618496,0.7756913553144148,0.7816459605669375,90115200,-0.0039498084366249575,-0.003957629531311519,0.7423212885856628,0.6220321168005466,0.2886706795192208,Bull,3.7649632094224166,4.038534486181182,-0.0677402353984732,8,2013,0,3,0.0035682517193404983,-0.007491329207639952
2013-08-20,0.7864097356796265,0.7971281055666504,0.7786686970709836,0.7811496455706674,88752000,0.013688416894707123,0.013595576779531578,0.743651168346405,0.6233178235590457,0.2781885113449325,Bull,3.816499595426225,4.038534486181182,-0.054979075086445985,8,2013,1,3,0.006908118821888465,0.006733780318259441
2013-08-21,0.7785696387290955,0.79901355562496,0.770034024454664,0.7795614388668333,159686400,-0.009969481041273598,-0.010019509097613993,0.7452410686016083,0.6246610955893993,0.2805978861076867,Bull,3.778451075065595,4.038534486181182,-0.06440044328097848,8,2013,2,3,-0.00870830624556651,-0.0012722539729254079
2013-08-22,0.8007997870445251,0.8024871247010874,0.7870050506826922,0.7876996229869838,71260800,0.028552549713751096,0.028152522353287225,0.7477598857879638,0.6260529942810535,0.29089979135419625,Bull,3.886335487227382,4.038534486181182,-0.037686690425595096,8,2013,3,3,0.011726612243436296,0.01663091319996446
2013-08-23,0.8176710605621338,0.8199538760206992,0.8092355068843659,0.8184656931826395,76512000,0.02106802947572528,0.020849167203503802,0.7501318144798279,0.6275133667886257,0.29421518837189636,Bull,3.9682129178248453,4.038534486181182,-0.01741264525459884,8,2013,4,3,0.02206032821676085,-0.00097088079210228
2013-08-26,0.8183656334877014,0.8366268510470339,0.8132055471773099,0.8187629214042764,74918400,0.0008494527433686727,0.000849092162570182,0.7527637660503388,0.6291657796502114,0.29307947608589446,Bull,3.9715837271741625,4.038534486181182,-0.016577983730511017,8,2013,0,3,0.0013353301771399373,-0.0004852294921875444
2013-08-27,0.7668586373329163,0.8009982609912517,0.7626904069976048,0.7894862789020965,200131200,-0.06293885525871024,-0.06500674301228455,0.7539844799041748,0.6306747862696648,0.37075348517524487,Bull,3.721616793821699,4.038534486181182,-0.07847343967072534,8,2013,1,3,-0.03528906078634697,-0.028661222080575643
2013-08-28,0.776783287525177,0.7866079874651909,0.7654694959193518,0.7663622013188848,102038400,0.012941955282368633,0.012858923804877197,0.7550702273845673,0.6322081062197685,0.3732272355033069,Bull,3.7697817919454515,4.038534486181182,-0.06654708413542892,8,2013,2,3,-0.000647363138215451,0.013598121343090686
2013-08-29,0.7928608059883118,0.804670014457571,0.7732104984350772,0.7764850575323872,129465600,0.02069755969436149,0.02048627560870522,0.7569320607185364,0.6338183411955833,0.3639079329105892,Bull,3.8478070756189595,4.038534486181182,-0.04722688668744617,8,2013,3,3,-0.00038392946601617517,0.021089586073897548
2013-08-30,0.7780731916427612,0.7956388707177323,0.7696375815035509,0.7951424879930085,121996800,-0.018650958949998242,-0.01882708142482539,0.7595302677154541,0.635405748039484,0.3625537949199051,Bull,3.7760417838040774,4.038534486181182,-0.06499701891250066,8,2013,4,3,0.002877783827203606,-0.021466965491092393
2013-09-03,0.7908751368522644,0.807548110124938,0.7809514010599033,0.7969288933782531,85699200,0.016453394548235467,0.01631950409098383,0.7625671339035034,0.6371395388245582,0.3687103951019884,Bull,3.8381704891036286,4.038534486181182,-0.049613045960891736,9,2013,1,3,0.024233840643810733,-0.007596357186055003
2013-09-04,0.8166792988777161,0.8198548197521465,0.7924634748393774,0.7984180804712763,83078400,0.032627352692049305,0.03210638225847364,0.7665150701999665,0.6390222004055977,0.3835802364664774,Bull,3.963399831343828,4.038534486181182,-0.01860443561753533,9,2013,2,3,0.009537464597803913,0.022871749592219714
2013-09-05,0.8202519416809082,0.8271983460477365,0.8168773232189899,0.8178700885526249,48451200,0.004374596990644575,0.004365056255689733,0.7702704727649688,0.6408979114890099,0.3831489535539524,Bull,3.9807381083187456,4.038534486181182,-0.014311225534955913,9,2013,3,3,0.0014580872522973465,0.0029122634042020312
2013-09-06,0.8232294321060181,0.8360314053605792,0.7956389323625219,0.8282903669938859,122121600,0.0036299705905094015,0.003623398147646301,0.7737400567531586,0.6426282347738743,0.38048527506791613,Bull,3.9951880705804625,4.038534486181182,-0.01073320427225259,9,2013,4,3,0.009799946704795337,-0.006110097484576027
2013-09-09,0.8522079586982727,0.8561780552281183,0.8329549411917332,0.8329549411917332,94281600,0.03520103322608459,0.03459564285720478,0.7776443147659302,0.6445029503107071,0.3973265383301776,Bull,4.135822818597422,4.135822818597422,0.0,9,2013,0,3,0.011813850071947574,0.023114116447876087
2013-09-10,0.8651099801063538,0.8681864059413956,0.8555825663064378,0.8671936404736768,151929600,0.015139522315408271,0.015026063456203529,0.7817708885669709,0.6464253079891205,0.39965000101332643,Bull,4.198437200452152,4.198437200452152,0.0,9,2013,1,3,0.017584536288882235,-0.0024027625089418914
2013-09-11,0.860743522644043,0.8611399019287339,0.8441696440605551,0.8480396801454261,106118400,-0.005047285966778503,-0.005060066537527625,0.7855282747745513,0.6482156723737716,0.39730902798976653,Bull,4.177246487287909,4.198437200452152,-0.005047285966778519,9,2013,2,3,-0.019731942011383508,0.014980245377714363
2013-09-12,0.8568726181983948,0.8659036492849764,0.8528034268863859,0.8603462751617234,66921600,-0.004497163607757981,-0.0045073062682413866,0.7892022776603699,0.6499544268846512,0.39511212997681766,Bull,4.158460726404643,4.198437200452152,-0.009521751103768746,9,2013,3,3,-0.0004615166677053306,-0.0040375103183606376
2013-09-13,0.8596518039703369,0.8625300403093991,0.8458570084725016,0.8610408920275108,80860800,0.0032434059776416113,0.003238157482079564,0.7927492618560791,0.651735859811306,0.34305888423482006,Bull,4.171948302782452,4.198437200452152,-0.006309228030574625,9,2013,4,3,0.0048645198137851065,-0.001613266071374353
2013-09-16,0.8524070978164673,0.8810884338864602,0.8467497203050363,0.8807902408054193,132374400,-0.008427489037316827,-0.008463201106648263,0.7958496558666229,0.6534135815501213,0.34509883629869526,Bull,4.136789254196501,4.198437200452152,-0.014683546117829797,9,2013,0,3,0.02458953350351112,-0.03222463382768381
2013-09-17,0.869476318359375,0.8725527439087432,0.857269824554023,0.857269824554023,66940800,0.020024728309551154,0.019826870443048678,0.7992457830905915,0.6551319891214371,0.34756748576145813,Bull,4.219627335085656,4.219627335085656,0.0,9,2013,1,3,0.005704699960866311,0.014238800265368168
2013-09-18,0.9014333486557007,0.9057997678045956,0.8680873423676456,0.8731483339266086,127507200,0.03675434238004982,0.03609500858993445,0.8030249869823456,0.657019610106945,0.36365203846292027,Bull,4.3747169628756115,4.3747169628756115,0.0,9,2013,2,3,0.004223249661546191,0.03239428357137486
2013-09-19,0.9069905281066895,0.9135406669237088,0.9026241096224976,0.9085787709492681,71404800,0.006164825673774077,0.006145900874877305,0.8066751682758331,0.6589479175209999,0.3580736717711495,Bull,4.401686330323842,4.401686330323842,0.0,9,2013,3,3,0.007926733911301609,-0.0017480518952905921
2013-09-20,0.8970667719841003,0.91622069173571,0.8960740066549683,0.9139379334299983,108153600,-0.010941410979566246,-0.011001708446304673,0.8092237508296967,0.6608434784412384,0.3553056562745971,Bull,4.35352567118063,4.401686330323842,-0.010941410979566309,9,2013,4,3,0.0076598433037788904,-0.018459854689016675
2013-09-23,0.8920049071311951,0.9118534012004926,0.8793020299328625,0.9096707028769417,134889600,-0.005642684592708336,-0.0056586646794933365,0.811510329246521,0.6627936226129532,0.3528572742373513,Bull,4.328960098951899,4.401686330323842,-0.016522356641117723,9,2013,0,3,0.014050159125796657,-0.019419989771987223
2013-09-24,0.8922032117843628,0.9063952957459573,0.8832712747260814,0.8981578743484644,82003200,0.0002223134105903135,0.00022228870262592276,0.8136798059940338,0.6646986070275307,0.3529526430240852,Bull,4.329922484835806,4.401686330323842,-0.01630371637198328,9,2013,1,3,0.006897907363601963,-0.006629861780615309
2013-09-25,0.8837675452232361,0.8976623429154794,0.8776146937715006,0.8934940569350382,108662400,-0.009454871322706615,-0.00949985236977148,0.8157420909404755,0.6666050821542739,0.25464938700856515,Bull,4.28898362490439,4.401686330323842,-0.025604438154310846,9,2013,2,3,0.0014468062136807625,-0.010885927708536913
2013-09-26,0.9040132761001587,0.9095715583050539,0.892600335846692,0.8941885787276919,89020800,0.02290843444789381,0.02264997606995395,0.8180981433391571,0.6685904589295387,0.2600099077686825,Bull,4.387237525123601,4.401686330323842,-0.0032825612994503107,9,2013,3,3,0.011791600133747249,0.01098727674026656
2013-09-27,0.8997461199760437,0.9047080173082376,0.88396681398455,0.8890278061579439,73200000,-0.004720236125871025,-0.004731411621600226,0.8204839670658112,0.6704567429423333,0.2588597389211977,Bull,4.366528728064736,4.401686330323842,-0.00798730296089021,9,2013,4,3,-0.016576603838011073,0.012056218876235647
